distances,q-errors
6.794929277020856e-07,1.198852276417458
1.0490417707842425e-06,1.1627888669513378
9.775161515790387e-07,1.1688084920361566
5.364418029785156e-07,1.1647198600197424
8.225441092690744e-07,1.164215916230481
1.9073486612342094e-07,1.1613534324149177
5.602836381513043e-07,1.1658488828139826
3.695487862387381e-07,1.1633391934958537
2.1457671550706436e-07,1.1664952661239638
4.5299529460862686e-07,1.1646319759654484
2.74181360282455e-07,1.1715924740883725
2.8014181907565217e-07,1.1595506769207045
8.225441092690744e-07,1.1561736272432914
8.34465012644614e-08,1.161146877109311
5.4836272056491e-07,1.1635509449388792
1.1205672763026087e-06,1.1654617707625337
5.364418029785156e-07,1.1654380125601767
5.4836272056491e-07,1.1739245731327315
2.980232238769531e-07,1.1585917299020465
2.5033949668795685e-07,1.1652057050294347
6.437301749429025e-07,1.1734004874157042
6.19888282926695e-07,1.161369455658924
1.5258789289873675e-06,1.1689301475855973
1.09672544112982e-06,1.1666151619443472
3.457069510659494e-07,1.1648833673388514
9.536743306171047e-08,1.1648740682095295
5.722046125811175e-07,1.1651384516836307
3.814697322468419e-07,1.1692021475080856
9.536743306171047e-08,1.1669396830933798
1.62124638336536e-06,1.1714968396187826
9.179115068036481e-07,1.1729305045936316
8.344650268554688e-07,1.1797359168737445
4.172325134277344e-07,1.161961532675559
1.466274284211977e-06,1.1678687122887752
7.748603820800781e-07,1.173376050860109
8.344650268554688e-07,1.167411017513992
2.5033949668795685e-07,1.162658257892822
5.841255301675119e-07,1.169814038727151
2.384185791015625e-07,1.165888357178566
1.01327898960335e-07,1.1759608750726351
8.82148754044465e-07,1.1687448229924347
4.887580757895194e-07,1.159314624516378
7.152557373046875e-07,1.1616439332778101
7.390975724774762e-07,1.1711455847103414
1.144409225162235e-06,1.1647342478285378
1.4066696394365863e-06,1.1776828317352457
2.086162567138672e-06,1.1713580215964468
8.1062319168268e-07,1.166549470164019
1.6331672441083356e-06,1.1699159573629485
5.960464477539062e-07,1.1684486821794717
4.6491624061673065e-07,1.1640181893272457
9.775161515790387e-07,1.1643706373339986
2.384185791015625e-07,1.1587106248888401
5.125999678057269e-07,1.1670442699056218
6.556510925292969e-07,1.172923329969786
2.8014183044433594e-06,1.1646426509368764
1.668930025289228e-07,1.1733018363784127
8.702278364580707e-07,1.1673964456894914
1.1682510603350238e-06,1.1550448559603037
4.410743770222325e-07,1.1761311660243674
2.980232238769531e-07,1.1649235115956613
7.867812996664725e-07,1.1640457064643988
7.748603820800781e-07,1.1707595044677739
2.1457671550706436e-07,1.1715752549780705
4.5299529460862686e-07,1.1647876038101983
2.2649764730431343e-07,1.1646307658119013
4.172325134277344e-07,1.1728540470608833
3.9339064983323624e-07,1.171320523576921
5.602836381513043e-07,1.1678392994542077
3.099441414633475e-07,1.165002439979466
2.384185791015625e-06,1.1662961633891171
2.6345253445470007e-06,1.1656915015198692
5.960464477539063e-08,1.1647502851043268
1.9073486612342094e-07,1.1720943298233173
4.76837158203125e-07,1.1611072493011003
4.5299529460862686e-07,1.170264045645254
4.410743770222325e-07,1.167618557068185
1.3113022134803032e-07,1.1626915822296093
1.4901161193847656e-06,1.1675003277115719
4.410743770222325e-07,1.172085109716656
4.0531159584134e-07,1.1638708913412594
1.0848045803868445e-06,1.166605934507328
5.722046125811175e-07,1.16293670462036
6.19888282926695e-07,1.165133010851373
5.960464477539062e-07,1.1603366674012774
7.629394644936838e-07,1.1655657876495684
2.3841858265427618e-08,1.1669398946419756
4.2915343101412873e-07,1.1629573578494996
1.1324882507324219e-06,1.157705873811383
5.424022901934222e-07,1.1714812290743428
6.020069349688129e-07,1.1641973352971937
8.344650268554688e-07,1.15719632460335
3.9339064983323624e-07,1.1587521369492484
8.940696716308594e-07,1.165731204666322
6.079673653403006e-07,1.164798156756264
9.417533988198556e-07,1.1652787125182371
5.602836381513043e-07,1.1799850086317436
3.695487862387381e-07,1.158615853376674
2.8610230629055877e-07,1.1537727214680935
1.0013579867518274e-06,1.1725202670757924
0.00025753973750397563,3.7056449890883374
0.0002882599947042763,3.048659407045004
8.362531661987305e-05,4.238935590268867
4.9185753596248105e-05,3.910618718166118
4.894733501714654e-05,3.705816765114547
0.00012146234803367406,3.8119448782677936
0.00012848377809859812,4.536297086534214
0.0001101255402318202,3.4632328817959324
3.364086296642199e-05,4.007157825687747
8.97407517186366e-05,3.8472909935727584
2.0813942683162168e-05,3.289347744805498
0.00015351772890426219,3.780156815358533
0.00017479658708907664,3.319130280342006
0.00020995139493606985,4.213576211568805
0.00017236471467185766,3.6690824886580478
7.255077071022242e-05,4.087653266109526
0.0002092123031616211,3.9567422942910255
0.0001740693987812847,3.697579770780274
0.0001325130433542654,3.7191900848419626
0.00021163225756026804,3.369178514075469
5.705356670659967e-05,3.4979607126226036
4.299879219615832e-05,3.7550832001394596
3.745556023204699e-05,3.9144908237676974
0.0002657771110534668,2.793657931534127
5.614757537841797e-05,3.5627978508414677
0.00010265111632179469,3.306454213458569
0.00011538267426658422,4.199592757794831
8.522272401023656e-05,3.813185222667003
6.574392318725586e-05,3.214739593580067
0.0001011848435155116,3.5803249963733688
0.00013233422941993922,4.473034621335683
9.011030488181859e-05,4.018197271701251
4.1556359064998105e-05,3.7825581450009778
9.266137931263074e-05,4.1237201861164685
7.838010787963867e-05,3.625734408012015
0.00013065338134765625,2.8113432452417113
0.00010617971565807238,4.573650239045203
0.0001043081283569336,3.113928430740998
3.434419704717584e-05,4.2475713962709225
0.0001280426949961111,3.6721194483496786
0.0003527998924255371,4.870163841147986
0.00027730464353226125,3.72928625465772
