distances,q-errors
6.337808008538559e-05,1.3173505057722301
0.0001161786203738302,2.353856443065906
0.0008576466352678835,1.3111212440221636
5.9467097344168e-06,1.364967229410642
1.5689776773797348e-05,1.3202947867435608
8.165836334228516e-06,1.3309064848959278
8.114484808174893e-05,1.3001798263314344
8.445519597444218e-06,1.3225569048310475
3.173718141624704e-05,1.2971095269888688
6.130108431534609e-06,1.3350439655736557
8.445061394013464e-05,1.3173335555720616
1.0476662282599136e-05,1.3055052288057127
5.644101293000858e-06,1.3141701999320186
1.5144164535740856e-05,1.321405580773066
1.2613259968929924e-05,1.3200754971010498
3.335109067847952e-05,1.3291365274123104
2.2535141397383995e-05,1.287078884776503
1.3718237823923118e-05,1.3197573844665909
8.44093483465258e-06,1.3226129082568627
1.0811365427798592e-05,1.3263440614529332
1.9871271433657967e-05,1.3099531768232477
8.881092071533203e-06,1.3192739705560035
1.2613259968929924e-05,1.319436671906281
3.703741094795987e-05,1.2962289725652159
7.799038939992897e-06,1.314756046030781
2.8775288228644058e-05,1.321526740029101
2.008676528930664e-05,1.3058801027165479
9.142435374087654e-06,1.3236568522488241
3.8201993447728455e-05,1.3165700341464621
1.3360609955270775e-05,1.323841126462909
7.248841939144768e-06,1.3301020475556447
1.2874603271484375e-05,1.30395297756639
1.0137374374608044e-05,1.3238310233257171
3.176469181198627e-05,1.321808645245369
3.122825000900775e-05,1.3273482536021994
4.793589141627308e-06,1.3227310581247844
1.8284870748175308e-05,1.3171376268029846
1.2081402928743046e-05,1.299204803836746
2.6065568818012252e-05,1.3106936648038099
1.0439982361276634e-05,1.3525049079339406
5.272718681226252e-06,1.3320803907586498
2.2548894776264206e-05,1.3237372877089328
1.5854835510253906e-05,1.348529820083655
1.008694016491063e-05,1.323705914191636
3.4158047128585167e-06,1.3261576018711316
2.772074549284298e-05,1.323557606204245
7.445995834132191e-06,1.3067075833416393
5.3437856877280865e-06,1.340957171687577
2.6982565032085404e-05,1.332174907132738
1.2452785995265003e-05,1.3381245158328734
1.544218866911251e-05,1.342380903382409
8.207101018342655e-06,1.329978904071599
1.4942425877961796e-05,1.330836827898742
7.721552537987009e-05,1.3269457472899793
9.591763046046253e-06,1.3310998832346737
3.544642459019087e-05,1.3392042380517868
9.63761249295203e-06,1.3293076823373204
2.6065568818012252e-05,1.313444095766835
1.3603614206658676e-05,1.3244340224930042
3.3286902180407196e-05,1.3172325594513818
