distances,q-errors
5.9467097344168e-06,1.5281321247975708
0.002713840687647462,11.648935107428613
0.0006879201391711831,1.4754993788329498
0.0006879201391711831,1.4441535337403995
0.0006879201391711831,1.422748797851561
0.0006879201391711831,1.426075065380051
0.0006879201391711831,1.4547208583922615
0.0006879201391711831,1.4291828704058644
0.0006879201391711831,1.5071771029449788
0.0006879201391711831,1.4746837639262724
0.0006879201391711831,1.4658874545210734
0.0006879201391711831,1.433671334200375
0.0006921704043634236,1.453547477732277
0.0006921704043634236,1.4679977357298326
0.0006921704043634236,1.4999171448444153
0.0006921704043634236,1.4128172763103934
0.0006921704043634236,1.4183143525339061
0.0006921704043634236,1.4702957121774416
0.0006921704043634236,1.4630881196644239
0.0006921704043634236,1.4360579250454146
0.0006921704043634236,1.415895352351472
0.0006921704043634236,1.4465361813564754
0.0006879201391711831,1.41468819132174
0.0006921704043634236,1.466064095738561
0.0006879201391711831,1.4312593360680748
0.0006921704043634236,1.4436091175508585
0.0006879201391711831,1.4941488730122283
0.0006921704043634236,1.4997638994814875
0.0006879201391711831,1.4480473567037553
0.0006921704043634236,1.4546929535168378
0.0006879201391711831,1.4607843502283144
0.0006921704043634236,1.5056715524538484
0.0006879201391711831,1.5112753811176818
0.0006921704043634236,1.4615100329498547
0.0006879201391711831,1.4934450881380663
0.0006921704043634236,1.4889084144731544
0.0006879201391711831,1.4696929840342714
0.0006921704043634236,1.4642635417251693
0.0006879201391711831,1.3991852751912064
0.0006921704043634236,1.4217567141065888
0.0006879201391711831,1.4178812230944222
0.0006921704043634236,1.3994131107512031
6.130108431534609e-06,1.42933246640569
6.130108431534609e-06,1.4559843119882205
6.130108431534609e-06,1.4503278545933644
6.130108431534609e-06,1.4142230265835978
6.130108431534609e-06,1.4553206418859932
6.337808008538559e-05,1.474574673895529
5.9467097344168e-06,1.5304196351670563
1.5689776773797348e-05,1.4944667776849918
8.165836334228516e-06,1.4476911386538254
8.114484808174893e-05,1.4277758575579007
8.445519597444218e-06,1.4613738512044316
3.173718141624704e-05,1.474068631509635
6.130108431534609e-06,1.4670761009586792
8.445061394013464e-05,1.4697664993647568
1.0476662282599136e-05,1.4237339182827182
5.644101293000858e-06,1.4334011839070346
1.5144164535740856e-05,1.5054958741464912
1.2613259968929924e-05,1.4615638861406945
3.335109067847952e-05,1.4446654284651397
2.2535141397383995e-05,1.440795987199875
1.3718237823923118e-05,1.4303754839017915
8.44093483465258e-06,1.4799691568691142
1.0811365427798592e-05,1.4806189588448637
1.9871271433657967e-05,1.44016460803288
8.881092071533203e-06,1.4481860464537977
1.2613259968929924e-05,1.4652653523871035
3.703741094795987e-05,1.4682959424020727
7.799038939992897e-06,1.4818316702175387
2.8775288228644058e-05,1.4877759258750138
2.008676528930664e-05,1.505816978726451
9.142435374087654e-06,1.4781280365166536
3.8201993447728455e-05,1.4402475825874688
1.3360609955270775e-05,1.4469843344755706
7.248841939144768e-06,1.4333626346509172
1.2874603271484375e-05,1.4580542346010823
1.0137374374608044e-05,1.4270510814675217
3.176469181198627e-05,1.504805877070167
3.122825000900775e-05,1.4393483023020477
4.793589141627308e-06,1.4475923657213143
1.8284870748175308e-05,1.4191094112391966
1.2081402928743046e-05,1.4699317157718068
2.6065568818012252e-05,1.5160731778466094
1.0439982361276634e-05,1.474621224988226
5.272718681226252e-06,1.4524859793417106
2.2548894776264206e-05,1.4422562014207387
1.5854835510253906e-05,1.522922099858683
1.008694016491063e-05,1.475688528555585
3.4158047128585167e-06,1.4421265857477457
2.772074549284298e-05,1.4314521566638174
7.445995834132191e-06,1.4457867216670361
5.3437856877280865e-06,1.441578477876633
2.6982565032085404e-05,1.4679204093663285
1.2452785995265003e-05,1.4633416387177645
1.544218866911251e-05,1.4496780601150798
8.207101018342655e-06,1.4421565873758961
1.4942425877961796e-05,1.4663864726992346
7.721552537987009e-05,1.5124931822253702
9.591763046046253e-06,1.4488509657342574
3.544642459019087e-05,1.4953649700739833
9.63761249295203e-06,1.449402402578329
