distances,q-errors
2.1457671550706436e-07,1.1662926077842712
3.364086296642199e-05,1.2283421742916107
0.0017845391994342208,2.999968113899231
3.364086296642199e-05,1.1325864803791046
3.364086296642199e-05,1.17249462723732
3.364086296642199e-05,1.276845155954361
3.364086296642199e-05,1.1897663009166717
3.364086296642199e-05,1.187576744556427
3.364086296642199e-05,1.1910465836524964
3.364086296642199e-05,1.1638123822212219
3.364086296642199e-05,1.2175286388397217
3.364086296642199e-05,1.257865114212036
3.364086296642199e-05,1.2102776730060578
3.364086296642199e-05,1.2240042793750763
3.364086296642199e-05,1.2279435694217682
3.364086296642199e-05,1.1496485435962678
3.364086296642199e-05,1.1315874397754668
3.364086296642199e-05,1.2473978567123414
3.364086296642199e-05,1.2147819185256958
3.364086296642199e-05,1.1641762602329253
3.364086296642199e-05,1.1529159259796142
3.364086296642199e-05,1.2666612684726715
3.364086296642199e-05,1.1844432382583618
3.364086296642199e-05,1.1753521790504455
3.364086296642199e-05,1.1914455929994583
3.364086296642199e-05,1.2209497047662734
3.364086296642199e-05,1.1955565659999847
3.364086296642199e-05,1.3002584012746812
3.364086296642199e-05,1.2441699385643006
3.364086296642199e-05,1.2444170277118682
3.364086296642199e-05,1.2083317222595216
3.364086296642199e-05,1.2109203100204469
3.364086296642199e-05,1.1603978633880616
3.364086296642199e-05,1.1565116465091705
3.364086296642199e-05,1.1639555180072785
3.364086296642199e-05,1.164085680246353
3.364086296642199e-05,1.169030366539955
3.364086296642199e-05,1.2489443534612656
3.364086296642199e-05,1.1972123348712922
3.364086296642199e-05,1.1827775037288666
3.364086296642199e-05,1.1544820612668991
3.364086296642199e-05,1.2666688024997712
3.364086296642199e-05,1.1731047540903092
3.364086296642199e-05,1.169651622772217
3.364086296642199e-05,1.196264242529869
3.364086296642199e-05,1.1841199809312821
3.364086296642199e-05,1.2038596445322036
3.364086296642199e-05,1.2534455645084381
3.364086296642199e-05,1.1885629665851594
3.364086296642199e-05,1.1822421818971633
3.364086296642199e-05,1.1475106596946716
3.364086296642199e-05,1.2037984746694566
3.364086296642199e-05,1.3233494699001311
3.364086296642199e-05,1.3711988031864166
3.364086296642199e-05,1.1648587322235107
3.364086296642199e-05,1.1968984818458557
3.364086296642199e-05,1.17546661734581
3.364086296642199e-05,1.1611389112472534
3.364086296642199e-05,1.2469330072402953
3.364086296642199e-05,1.1581853902339936
3.364086296642199e-05,1.1694274723529816
3.364086296642199e-05,1.2723648691177367
3.364086296642199e-05,1.1933359348773955
