distances,q-errors
1.4195839867170434e-05,1.1033698260784148
1.564621925354004e-05,1.1237886261940002
1.745422741805669e-05,1.0974972414970399
1.4344851479108911e-05,1.1098069179058074
1.2060006156389136e-05,1.0920751178264618
1.4464060768659692e-05,1.0989921975135803
1.2109677300031763e-05,1.0881532609462738
1.6729036360629834e-05,1.0981455004215241
1.4921029105607886e-05,1.0956195151805879
1.4801819816057105e-05,1.091537219285965
2.0911296815029345e-05,1.1009432506561279
1.467267702537356e-05,1.098936163187027
1.8417835235595703e-05,1.0905525851249696
1.4275312423706055e-05,1.0995406532287597
1.5368064850918017e-05,1.1058536052703858
1.327196787315188e-05,1.091334422826767
1.3490517630998511e-05,1.09736687541008
1.63118038472021e-05,1.089888231754303
1.3520319953386206e-05,1.1035003960132599
8.960564628068823e-06,1.1023558020591735
1.1881192222062964e-05,1.0894393670558928
1.5050172805786133e-05,1.1000639939308166
1.2179215445939917e-05,1.0998555183410645
1.7921129256137647e-05,1.1026960146427154
1.5328327208408155e-05,1.1271986865997314
1.2705723747785669e-05,1.0990179538726808
1.4414389625017066e-05,1.1002924704551698
1.4692544937133789e-05,1.0829161405563354
1.284480094909668e-05,1.0943279719352723
1.1483828529890161e-05,1.101444625854492
1.4166037544782739e-05,1.0923998939990998
1.18712587209302e-05,1.1165376269817353
1.2367963790893555e-05,1.087489399909973
1.4046828255231958e-05,1.0875202703475952
1.5914440155029297e-05,1.0921763169765473
1.3500452041625977e-05,1.0865789353847504
1.3758738532487769e-05,1.1112896752357484
1.2725591659545898e-05,1.1126248800754548
1.3500452041625977e-05,1.0847375643253327
1.2268622413103003e-05,1.10639364361763
1.712640187179204e-05,1.1763500189781189
1.718600651656743e-05,1.1287849295139312
1.4275312423706055e-05,1.0864345061779022
1.592437365616206e-05,1.0899086201190948
1.5368064850918017e-05,1.0940495562553405
1.1573235497053247e-05,1.0927228331565857
1.5527009963989258e-05,1.717530438899994
1.5288591384887695e-05,1.0857110118865967
1.895427703857422e-05,1.096342729330063
1.5427669495693408e-05,1.097269722223282
1.2626250281755347e-05,1.1033007550239562
1.5070040717546362e-05,1.0994246435165405
1.990795135498047e-05,1.1209743976593018
1.424551010131836e-05,1.093805056810379
1.6550222426303662e-05,1.0904758846759797
1.4970700249250513e-05,1.0921465075016021
1.4175971045915503e-05,1.0917950403690337
1.574555972183589e-05,1.0854868841171266
1.9162893295288086e-05,1.088491438627243
1.0460615158081055e-05,1.1117184960842132
1.3569991097028833e-05,1.085441312789917
1.2934207916259766e-05,2.0509938192367554
1.2149413123552222e-05,1.124963492155075
1.3540188774641138e-05,1.1068408918380737
1.6182661056518555e-05,1.110920000076294
1.3599793419416528e-05,1.0983176839351654
1.5695890397182666e-05,1.095424965620041
9.814898476179224e-06,1.09123131275177
1.2348095879133325e-05,1.0946247148513795
9.506940841674805e-06,1.0943870544433594
1.7692645997158252e-05,1.0874818563461304
1.9490718841552734e-05,1.769848611354828
1.3907750144426245e-05,1.0879980409145356
1.656015774642583e-05,1.0986249661445617
1.4116366401140112e-05,1.1135586619377136
2.615650555526372e-05,1.106432354450226
1.1920928955078125e-05,1.0949878978729248
1.2069940567016602e-05,1.0953105318546295
1.5099843039934058e-05,1.089082146883011
1.276532839256106e-05,1.0867750644683838
9.308258995588403e-06,1.0944818580150604
1.9411245375522412e-05,1.114249917268753
1.5914440155029297e-05,1.0886120700836182
1.6470750779262744e-05,1.0955568885803222
1.0420878425065894e-05,1.0853543770313263
1.5685955077060498e-05,1.104011857509613
1.3113021850585938e-05,1.090521594285965
