distances,q-errors
6.258487701416016e-07,1.4759077285421827
3.885626938426867e-05,14.12829158391633
0.0021318732760846615,3.6584293880349597
5.096197241982736e-07,1.6573710723091304
4.172325134277344e-07,2.064602247441699
6.556510925292969e-07,1.6885713817721686
5.781650429526053e-07,1.6476250814644637
3.6060811225979705e-07,1.5580960671942343
2.47359281502213e-07,1.680567343513781
2.1457671550706436e-07,1.516944484576141
4.410743770222325e-07,1.6721032559936297
1.0550022579991492e-06,1.562656645739507
5.722046125811175e-07,1.4948048027438428
4.887580757895194e-07,1.492707157177516
6.258487701416016e-07,1.6457291091044122
4.410743770222325e-07,1.5494205189428163
3.6060811225979705e-07,1.6260035830239368
4.6491624061673065e-07,1.5400047860514288
2.74181360282455e-07,1.7274879920745756
8.881091844159528e-07,1.5149357288124947
5.75184799345152e-07,1.6487508081970075
4.827976454180316e-07,1.675647508216138
5.185603981772147e-07,1.5966593893671832
4.76837158203125e-07,1.5879479755885044
6.020069349688129e-07,1.6785631575898505
6.616115797442035e-07,1.549907751555203
2.980232238769531e-07,1.5387329280893622
4.94718563004426e-07,1.5685494567151628
3.457069510659494e-07,1.5754460417036351
2.980232238769531e-07,1.6708182686021706
5.841255301675119e-07,1.6085792893695698
4.2617321582838485e-07,1.63470621978675
5.632638817587576e-07,1.5385889711143605
1.1682510603350238e-06,1.5059648916241177
2.1159648611046578e-07,1.5185402716576402
5.930662041464529e-07,1.6008520998695868
3.9339064983323624e-07,1.6020952497641705
3.9339064983323624e-07,1.5452885929222502
2.9206276508375595e-07,1.5252249428453415
7.271766548910819e-07,1.5781285458134389
7.629394644936838e-07,1.5666593252969023
4.0531159584134e-07,1.6301332891989178
4.2319297222093155e-07,1.5789764960801285
4.2319297222093155e-07,1.6425103600447248
4.708766994099278e-07,1.5592429911223973
3.695487862387381e-07,1.7260399035868292
5.245208853921213e-07,1.5139204236608064
2.5331974029541016e-07,1.5247458861599972
6.735324973305978e-07,1.7290735961301302
4.708766994099278e-07,1.6472194051587468
2.8610230629055877e-07,1.4919055807559012
